"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[18574]","RIFT VOLCANICS","MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / GUENFALABO RING COMPLEX","","7.6","7.75","12.3","12.5","SAE","","","s_NA4 [18574]","ANKARAMITE [18574]","","","","","","","","","VOL","","","","","WR [18574] ","40.69","3.14","","10.81","","","","10.51","13.41","11","0.19","","1.61","2.67","0.56","","","","","","","","","","","","","","","","3.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223","","","","72","258","","","","","","","","47","789","48.52","225","98.93","","","","","","","","","","","","","760","48.42","98.93","","41.94","9.06","3.15","7.32","","5.1","","2.21","","1.85","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838845",
"[18653]","OCEAN ISLAND","SAMOAN ISLANDS / MANUA ISLANDS / OFU / ASAGA SERIES","NORTHSIDE OF ROAD","-14.1738","-14.1738","-169.6413","-169.6413","SAE","","","s_04-03 [18653]","ANKARAMITE [18653]","70000 [18653]","440000 [18653]","","PLEISTOCENE [18653]","","","","","VOL","","","","","WR [18653] ","44.97","3.83","","9.75","","","","13.51","9.79","14.74","0.187","","1.08","1.72","0.417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1","","295","836","","","","469","76","125","19","","","","","27.3","390","24.7","218","34.85","","","","","","","","","","","","0.233","196","29.6","62.9","7.81","34","8.45","2.68","7.69","1.126","5.99","1.029","2.33","0.286","1.576","0.218","5.89","2.573","","","","","","","","","2.095","","3.26","0.76","","","","","","","","","","","","","","","","","","","","","","","","","842202",
"[18653]","OCEAN ISLAND","SAMOAN ISLANDS / MANUA ISLANDS / OFU / ASAGA SERIES","NORTHSIDE OF ROAD","-14.1738","-14.1738","-169.6413","-169.6413","SAE","","","s_04-05 [18653]","ANKARAMITE [18653]","70000 [18653]","440000 [18653]","","PLEISTOCENE [18653]","","","","","VOL","","","","","WR [18653] ","45.71","4.96","","12.46","","","","12.36","11.41","8.71","0.18","","1.39","2.28","0.538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9","","355","397","","","","188","95","127","22","","","","","34.7","546","32","288","46.01","","","","","","","","","","","","0.254","271","38.5","81.9","10.16","44.1","10.8","3.46","9.94","1.436","7.64","1.303","2.98","0.374","2.01","0.281","7.56","3.389","","","","","","","","","2.671","","4.24","0.995","","","","","","","","","","","","","","","","","","","","","","","","","842203",
"[18653]","OCEAN ISLAND","SAMOAN ISLANDS / MANUA ISLANDS / OFU / ASAGA SERIES","SOUTH SIDE OF ROAD, 75 M EAST OF OFU-04-05.","-14.1733","-14.1733","-169.6398","-169.6398","SAE","","","s_04-06 [18653]","ANKARAMITE [18653]","70000 [18653]","440000 [18653]","","PLEISTOCENE [18653]","","","","","VOL","","","","","WR [18653] ","44.84","4.95","","11.04","","","","12.78","12.42","9.81","0.184","","1.14","2.24","0.587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2","","364","533","","","","201","80","132","21","","","","","25.6","599","30.3","293","47.8","","","","","","","","","","","","0.33","249","37.9","80.5","9.99","44.1","10.75","3.39","9.93","1.4","7.34","1.227","2.7","0.319","1.664","0.225","7.56","3.444","","","","","","","","","2.608","","3.96","0.991","","","","","","","","","","","","","","","","","","","","","","","","","842204",
"[18653]","OCEAN ISLAND","SAMOAN ISLANDS / MANUA ISLANDS / OFU / ASAGA SERIES","ROADCUT 100 M SOUTH OF MATASINA STREAM.","-14.187","-14.187","-169.6738","-169.6738","SAE","","","s_04-09 [18653]","ANKARAMITE [18653]","70000 [18653]","440000 [18653]","","PLEISTOCENE [18653]","","","","COARSE-GRAINED, SLIGHTLY VESICULAR [18653] ","VOL","","","","","WR [18653] ","44.57","5.36","","11.65","","","","14.59","11.31","8.66","0.193","","0.97","2.23","0.482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9","","407","276","","","","207","127","142","23","","","","","21.1","503","30.1","250","37.99","","","","","","","","","","","","0.161","216","32.8","69.2","8.69","38","9.56","3.08","9.05","1.313","7.01","1.217","2.79","0.343","1.926","0.277","6.72","2.771","","","","","","","","","2.432","","3.25","0.807","","","","","","","","","","","","","","","","","","","","","","","","","842205",
"[18653]","OCEAN ISLAND","SAMOAN ISLANDS / MANUA ISLANDS / OFU / ASAGA SERIES","TALUS BLOCK FROM 50 M COLUMNAR-JOINTED INTRUSIVE PLUG FORMING FATUAGA POINT.","-14.1755","-14.1755","-169.638","-169.638","SAE","","","s_04-15 [18653]","ANKARAMITE [18653]","70000 [18653]","440000 [18653]","","PLEISTOCENE [18653]","","","","","VOL","","","","","WR [18653] ","45.01","4.88","","11.78","","","","12.31","10.48","10.89","0.166","","1.14","2.82","0.523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6","","326","604","","","","304","74","122","23","","","","","24.8","601","29.9","280","45.8","","","","","","","","","","","","0.282","230","34.6","72.8","9.02","39.7","9.7","3.18","9.13","1.301","6.87","1.174","2.63","0.316","1.748","0.241","6.98","3.264","","","","","","","","","2.412","","3.89","0.969","","","","","","","","","","","","","","","","","","","","","","","","","842211",
"[18653]","OCEAN ISLAND","SAMOAN ISLANDS / MANUA ISLANDS / OLOSEGA / ASAGA SERIES","JUST INLAND FROM 04-07.","-14.1968","-14.1968","-169.6112","-169.6112","SAE","","","s_04-08 [18653]","ANKARAMITE [18653]","70000 [18653]","440000 [18653]","","PLEISTOCENE [18653]","","","","","VOL","","","","","WR [18653] ","45.15","5.42","","12.2","","","","13.95","11.8","6.92","0.191","","1.14","2.65","0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6","","398","192","","","","108","111","143","24","","","","","26.4","573","33.2","297","46.74","","","","","","","","","","","","0.341","232","38.1","81","10.16","44.9","10.98","3.53","10.28","1.473","7.87","1.339","3.05","0.374","2.035","0.284","7.76","3.397","","","","","","","","","2.599","","4.06","0.987","","","","","","","","","","","","","","","","","","","","","","","","","842213",
"[12515]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / MALAYSIA_MESOZOIC / JOHOR(E) / SEGAMAT FLOW","","1","1","104","104","SAE","","","s_1 [12515]","ANKARAMITE [12515]","","","","","","","","","VOL","","","","","WR [12515] ","47.74","0.97","","8.98","","5.56","5.48","","11.96","10.59","0.18","","3.78","1.31","0.44","","2.38","0.76","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","880559",
"[14304]","RIFT VOLCANICS","MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / ADAMAWA (ADAMAOUA) PLATEAU","GOUNJEL, N^GANHA MASSIF","7.37","7.37","13.98","13.98","SAE","","","s_III(IV),6,3^(4)5 [14304]","ANKARAMITE [14304]","","","","","","","","","VOL","","","","","WR [14304] ","40.33","3.58","","13.11","","5.15","9.4","14.57","11.42","11.42","0.22","","0.48","2.89","","","","","","","","","","","","","","","","","0.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328","290","","","65","164","55","","","","","","","","621","","","","","","","","","","","","","","","","477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885246",
"[14304]","RIFT VOLCANICS","MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / ADAMAWA (ADAMAOUA) PLATEAU","GOUNJEL, N^GANHA MASSIF","7.37","7.37","13.98","13.98","SAE","","","s_III(IV),6(7),3^,(4)5 [14304]","ANKARAMITE [14304]","","","","","","","","","VOL","","","","","WR [14304] ","38.05","3.05","","12.12","","3.38","10.09","13.12","11.17","10.88","0.2","","0.53","2.78","","","","","","","","","","","","","","","","","5.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","331","282","","","66","151","52","","","","","","","","596","","","","","","","","","","","","","","","","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885247",
"[4427]","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND","WERNER BJERGE, SCORESBY SUND","72","73","-22","-26","SAE","","","s_NO.28 [4427]","ANKARAMITE [4427]","","","","CENOZOIC [4427]","","","","","VOL","","","","","WR [4427] ","43.2","3.6","","8.57","","5","6.24","","15.65","12","0.14","","0.78","1.3","0.36","","2.4","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89805",
"[19712]","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO / LOMO NEGRO","","27.8","27.8","-18","-18","SAE","","","s_EH-ANK [19712]","ANKARAMITE [19712]","","","","","","","","","VOL","","","","","WR [19712] ","40.24","5.03","","8.76","0.08","","","16","11.46","13.39","0.19","","0.83","2","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","945480",
"[20970][21011]","OCEAN ISLAND","AZORES / SAO MIGUEL / NORDESTE","NEAR GUIHERMO OU DOS MOINHOS RIVER, SOUTH OF LOMBA DA FAZENDA","37.8","37.8","-25.5","-25.5","SAE","","","s_ACO95-62 [20970]","ANKARAMITE [20970]","","","","","","","","","VOL","","","","HE4_HE3 from OLIVINE [21011], HE4_HE3(R/R(A)) from OLIVINE [21011]","WR [20970] / MIN [21011] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9709","","15.7376","","40.1577","","","","","","","","","","","294384","2.45","","","9476",
"[21011]","OCEAN ISLAND","AZORES / SAO MIGUEL / NORDESTE","NEAR MULHER RIVER, SOUTH OF SANTANA","37.8","37.8","-25.5","-25.5","SAE","","","s_ACO95-66 [21011]","ANKARAMITE [21011]","","","","","","","","","VOL","","","","HE4_HE3 from OLIVINE [21011], HE4_HE3(R/R(A)) from OLIVINE [21011]","MIN [21011] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175178","4.12","","","9477",
"[20970][21011]","OCEAN ISLAND","AZORES / SAO MIGUEL / NORDESTE","FAIAL DA TERRA","37.8","37.8","-25.5","-25.5","SAE","","","s_ACO95-68 [20970]","ANKARAMITE [20970]","","","","","","","","","VOL","","","","HE4_HE3 from OLIVINE [21011], HE4_HE3(R/R(A)) from OLIVINE [21011]","WR [20970] / MIN [21011] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0716","","15.7686","","40.4488","","","","","","","","","","","193272","3.74","","","9478",
"[19759]","INTRAPLATE VOLCANICS","URALS / NORTH URALS / MAIN URAL FAULT ZONE","30 KM NW OF UCHALY","54.3","54.3","59.5","59.5","SAE","","","s_PE-1466 [19759]","ANKARAMITE [19759]","","","","DEVONIAN [19759]","","","","","VOL","","","","","WR [19759] ","45.43","0.17","","6.6","","","","8.47","16.79","17.7","0.2","","0.01","0.1","0.11","","","","","","","","","","","","","","","","3.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1","","139","686","","","51.8","281","42.3","45.7","4.66","1.7","","","","0.37","25.8","3.8","9.9","0.38","","","","","","","","","","","","","10.5","2.36","4.72","0.6","2.73","0.66","0.2","0.68","0.1","0.71","0.15","0.48","0.07","0.46","0.07","0.27","","","","","","","","","","2.15","","0.66","0.31","","","","","","","","","","","","","","","","","","","","","","","","","951629",
"[839]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE / LAUPAHOEHOE SERIES","CUT ON NEW HIGHWAY 2.1 MILES EAST OF JUNCTION WITH OLD ROAD TO HONOKAA FROM KAMUELA","19.6","19.6","-155.7","-155.7","SAE","","","s_C-209 [839]","ANKARAMITE [839]","","","","","","","","","VOL","","","","","WR [839] ","45.53","2.03","","10.09","","3.53","8.67","","11.11","16.27","0.16","","0.43","1.49","0.24","","0.56","0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9616",
"[715]","OCEAN ISLAND","CAPE VERDE ISLANDS / MAIO","","15.15","15.15","-23.2","-23.2","SAE","","","s_VM0196 [715]","ANKARAMITE [715]","","","","","","","","","VOL","","","","","WR [715] ","38.54","4.27","","10.11","","","","11.26","14.98","14.29","0.19","","1.53","2.65","0.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","481.4","","","61.9","274.6","76.9","","16.9","","","","","24.3","732.4","","","","","","","","","","","","","","","","446.3","","","","","","","","","","","","","","","","","","","","","","","","","2.3","","7.1","","","","","","","","","","","","","","","","","","","","","","","","","","96389",
"[715]","OCEAN ISLAND","CAPE VERDE ISLANDS / MAIO","","15.23","15.23","-23.22","-23.22","SAE","","","s_VM0195 [715]","ANKARAMITE [715]","","","","","","","","","VOL","","","","","WR [715] ","39.06","4.25","","10.13","","","","11.37","15.91","13.74","0.17","","1.04","2.1","0.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","526.1","","","77.7","301.8","76.6","","14.7","","","","","16.2","1716.4","","","","","","","","","","","","","","","","458.9","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","96390",
"[715]","OCEAN ISLAND","CAPE VERDE ISLANDS / SAO NICOLAO","CENTRAL SAO NICOLAO","16.55","16.55","-24.28","-24.28","SAQ","","","s_VN0133 [715]","ANKARAMITE [715]","","","","","","","","","VOL","","","","","WR [715] ","41.05","2.9","","12.12","","","","11.79","13.4","12.93","0.2","","0.62","3","0.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391.9","","","68.8","246.7","74.8","","15.9","","","","","7.7","675.6","","","","","","","","","","","","","","","","425.2","","","","","","","","","","","","","","","","","","","","","","","","","3","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","96395",
"[715]","OCEAN ISLAND","CAPE VERDE ISLANDS / SAO NICOLAO","ROADCUT","16.6","16.6","-24.28","-24.28","SAQ","","","s_VN0063 [715]","ANKARAMITE [715]","","","","","","","","","VOL","","","","","WR [715] ","42.59","2.97","","11.96","","","","12.07","12.62","12.54","0.18","","0.77","2.24","0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","490.7","","","73.8","271.1","68.9","","15.3","","","","","13.3","870.2","","","","","","","","","","","","","","","","416.2","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","96396",
"[715]","OCEAN ISLAND","CAPE VERDE ISLANDS / SAO NICOLAO","","16.62","16.62","-24.25","-24.25","SAQ","","","s_VN0121 [715]","ANKARAMITE [715]","","","","","","","","","VOL","","","","","WR [715] ","41.19","3.87","","11.75","","","","11.13","13.04","12.09","0.18","","0.68","4.06","0.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.2","","","75.7","250.2","54","","15.6","","","","","5.1","817.3","","","","","","","","","","","","","","","","503.8","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","96399",
